app_id,title,release_date,developer,publisher,genres,positive_ratings,negative_ratings,price
886970,Tomato Way 2,2018-07-11,VladCastillo,VladCastillo,Gore;Action;Adventure;Indie,26,9,6.19
1028550,Sinewave,2019-03-01,Alfred Sandberg;Vige Ekelund,Alfred & Vige,Adventure;Indie,3,0,3.99
524940,Javva Juice,2017-01-06,Super Games Studio,Super Games Studio,Adventure;Indie,8,2,5.79
689180,Trivia Vault: 1980's Trivia,2017-08-16,Ripknot Systems,Ripknot Systems,Casual;Indie;Simulation;Strategy,28,13,9.99
601240,Ripple,2017-03-31,Playrock Studios,Playrock Studios,Casual;Indie,15,7,0.79
974670,DREAM GIRLS VR,2018-11-17,tomimar,tomimar,Action;Casual;Indie;Simulation;Sports,4,3,9.29
905150,Trivia Quiz: All about everything!,2018-08-03,DuCats Games Studio,DuCats Games Studio,Casual;Indie,27,4,2.19
649990,Writers,2017-11-20,Evgeny Apel;Pavel Rodionov;Ivan Ilchenko,Evgeny Apel;Pavel Rodionov;Ivan Ilchenko,Casual;Indie,24,2,2.89
357750,Damn virgins,2015-07-30,Luis Ruiz,Luis Ruiz,Action;Adventure;Indie,21,3,2.09
893450,Life After The Living,2018-07-24,J&J Game Dev's,J&J Game Dev's,Violent;Gore;Action;Adventure;Indie;Simulation;Early Access,4,2,6.19
366230,BASEBALL STARS 2,2016-04-27,SNK CORPORATION;DotEmu,SNK CORPORATION,Sports,33,12,5.59
461210,Riding Out,2016-05-25,UnexEvo,UnexEvo,Racing;RPG;Simulation;Early Access,67,51,14.99
676880,Tales of Glacier (VR),2017-09-03,深圳槟果文化科技有限公司,深圳槟果文化科技有限公司,Action;Adventure,0,2,4.79
588350,VR Meditation SkyRun,2017-02-23,Weekend Soft,Weekend Soft,Education,1,1,0.79
485950,Rise of the Ancients,2016-05-31,Talentplace,KishMish Games,Indie;Strategy,89,139,0.72
391310,Alien Attack,2016-06-21,Alien Jellyfish,Alien Jellyfish,Action;Adventure;Casual;Indie;Simulation,121,52,1.59
216150,MapleStory,2012-08-09,Nexon,Nexon America Inc.,Casual;Free to Play;Massively Multiplayer;RPG,3629,1711,0.0
589200,Dreadhalls,2017-03-09,White Door Games,White Door Games,Adventure;Indie,153,7,6.99
560820,The Saint: Abyss of Despair,2017-02-02,Happy Artist,Alawar Entertainment,Adventure;Casual,26,14,2.79
817760,The Castle Disaster,2018-04-01,ImperiumGame,ImperiumGame,Adventure;Casual;Simulation;Strategy,51,20,0.79
394490,Buildanauts,2017-05-04,TouchTilt Games,Octopus Tree,Casual;Indie;Simulation;Early Access,16,37,10.99
243780,PixelJunk™ Monsters Ultimate,2013-08-26,Double Eleven;Q-Games Ltd.,Double Eleven,Strategy,618,185,6.99
780630,The Painter's Apprentice,2018-05-31,Luminosity Mobile,Luminosity Mobile,Action;Casual;Indie,4,1,7.19
536670,Fear Of Traffic,2018-12-06,Flavio Rausa,BitService srl,Action;Casual;Racing,2,1,2.89
892630,Mojo: Hanako,2018-07-27,L. Stotch,L. Stotch,Casual;Free to Play;Indie;RPG,532,124,0.0
544810,KARDS,2019-04-12,1939 Games,1939 Games,Free to Play;Indie;Strategy;Early Access,321,75,0.0
801060,ArcBall,2018-03-29,VladProduction,VladProduction,Casual;Indie;Simulation,10,34,0.79
773660,Cannon Fire,2019-03-19,Tian Jagodic,Tian Jagodic,Action;Casual;Indie;Strategy,1,0,3.99
218740,Pid,2012-10-31,Might and Delight,Might and Delight,Adventure;Indie,2021,370,6.99
737510,Dead Forest,2018-08-03,Borov;Sashka Shlapik,Borov;Sashka Shlapik,Action;Adventure;Indie,6,16,0.79
300840,JUJU,2014-12-10,Flying Wild Hog,Flying Wild Hog,Action;Adventure;Casual;Indie,69,5,14.99
864110,Trap Defense,2018-07-02,Angus Seung,Angus Seung,Casual;Indie,12,1,0.79
72900,Winter Voices,2010-10-29,Clara Lehenaff,Clara Lehenaff,Adventure;Indie;RPG,139,77,0.0
312650,Battlezone Gold Edition,2017-05-11,Rebellion,Rebellion,Action,161,49,29.99
412970,Beatbuddy: On Tour,2015-12-04,Threaks,Threaks,Action;Casual;Indie,9,6,4.99
200230,Off-Road Drive,2011-09-29,1C-Avalon,1C Entertainment,Racing;Simulation,286,177,3.99
707750,DrumSim,2017-09-25,The Holodeck,Revintu,Casual;Simulation,3,5,1.59
899570,My First Music Workshop,2018-07-28,BuzzTwin,Casual.US,Indie;Simulation;Early Access,0,10,3.99
750660,Knockout Checkers Chamber,2017-12-17,Wonderbox Games,Wonderbox Games,Casual;Strategy,44,7,4.79
568930,The Land of Pain,2017-09-13,Alessandro Guzzo,Alessandro Guzzo,Adventure;Indie,190,72,6.99
656660,Fantasy Mosaics 15: Ancient Land,2017-07-03,Andy Jurko,Andy Jurko,Casual;Indie,6,0,5.19
949630,Russian roulette,2018-11-07,LAS Team,LAS Team,Indie;Simulation;Sports,12,3,0.79
807910,Road Legends,2018-03-21,Art Of Adventures,Art Of Adventures,Casual;Racing,1,0,2.89
427660,NightCry,2016-03-28,Nude Maker,AGM PLAYISM,Adventure;Indie,128,87,18.99
438130,Root Double -Before Crime * After Days- Xtend Edition,2016-04-27,Yeti;Regista,Sekai Project,Adventure,250,15,26.99
577370,Boost,2017-01-11,Parallel Mind LLC,Parallel Mind LLC,Action;Casual;Indie;Sports;Early Access,2,2,5.99
201510,Flatout 3: Chaos & Destruction,2011-12-13,Team 6 Studios,Strategy First,Racing,290,1874,6.99
421620,Dissonance: An Interactive Novelette,2015-12-01,Philip Royer,Philip Royer,Indie,4,3,0.79
670490,Rise of Man,2017-09-15,Darkcross Games,Darkcross Games,Indie;Simulation;Strategy;Early Access,32,88,6.99
342540,Terminal Hacker - Into the Deep,2015-10-30,SecuritySession.com,SecuritySession.com,Adventure;Indie;Early Access,3,8,1.59
506090,Switch - Or Die Trying,2017-03-07,Threye Interactive,Threye Interactive,Adventure;Indie,17,4,5.19
622620,Nightmare Adventures: The Turning Thorn,2017-04-17,Ghost Ship Studios,Big Fish Games,Adventure;Casual,3,0,5.19
368590,Albert and Otto,2015-10-28,K Bros Games,K Bros Games,Indie,372,186,3.99
375550,DungeonRift,2015-07-01,RiftyGames,RiftyGames,Action;Casual;Indie;RPG;Early Access,29,3,6.99
29120,Yumsters 2: Around the World,2009-11-12,KranX Productions,KranX Productions,Indie;Casual,53,26,3.99
950370,Tactics & Strategy Master 2:Princess of Holy Light（圣光战姬）,2019-04-10,singi,singi,Indie;RPG;Strategy,34,15,5.79
833180,Spaceship Commander,2018-05-23,Sokolov Yaroslav Vladimirovich,Sokolov Yaroslav Vladimirovich,Action;Indie;Massively Multiplayer;Strategy,2,3,7.19
1025070,淑女同萌！-New Division- / Hello Lady! -New Division-,2019-04-19,AKATSUKI-WORKS,HIKARI FIELD,Adventure,126,1,11.39
371790,Ramayana,2015-05-25,Rakesh Malik,Rakesh Malik,Adventure;Indie;Strategy,7,3,1.69
741510,The Hong Kong Massacre,2019-01-21,VRESKI,VRESKI,Action;Indie,223,83,15.49
818800,Merrily Perilly,2018-09-27,Squiddershins,Squiddershins,Adventure,12,2,2.89
202410,Scoregasm,2012-02-08,RC Knight,Charlie's Games,Action;Indie,107,22,3.99
930630,The Lost Legends of Redwall™: Escape the Gloomer,2018-11-16,Soma Games;Clopas LLC,Code-Monkeys,Adventure;Indie,6,0,5.19
523170,ShotForge,2016-11-02,Alix,Alix,Indie;Simulation,46,10,0.0
863210,Delta Horizon,2018-09-06,Skylar Pniewski,Troll Drool Interactive,Action;Indie;Strategy;Early Access,10,3,0.0
614050,Clumsy Knight,2017-04-06,BIG WOOD GAMES,BIG WOOD GAMES,Adventure;Casual;Indie;RPG;Strategy,7,11,1.99
953820,Parkan: Iron Strategy,2018-11-06,Nikita Online,NikitaOnline,Action;Adventure;Simulation,6,0,2.09
321870,Silence of the Sleep,2014-10-01,Jesse Makkonen,Jesse Makkonen,Adventure;Indie,388,131,3.99
477270,Lightblade VR,2016-05-31,Andreas Hager Gaming,Andreas Hager Gaming,Action;Indie;Simulation,440,95,2.79
318100,AXYOS,2018-08-01,Axyos Games,Axyos Games,Action;Indie;Massively Multiplayer,1071,1007,3.99
626730,The Incredible VR Game Show,2018-04-12,Tantawowa,Tantawowa,Casual;Indie;Early Access,3,4,7.19
332700,Mike was Сursed,2018-04-19,Bogdan Sychkov,Raum Studio,Action;Adventure;Indie,47,14,9.29
597840,Live Wallpaper Master,2017-12-07,DesktopPaints LLC,DesktopPaints LLC,Animation & Modeling;Design & Illustration;Photo Editing;Utilities,162,75,2.89
781000,Shp Space,2018-02-06,The Idea Software;Fürst,The Idea Software,Action;Adventure;Casual;Indie;Simulation,0,2,0.99
1048570,In the Pause Between the Ringing,2019-04-23,Studio Oleomingus,The Irregular Corporation,Adventure;Casual;Free to Play;Indie,6,4,0.0
451870,Nighttime Terror VR: Dessert Defender,2016-04-04,Mark Schramm,Mark Schramm,Casual;Indie,10,6,3.99
613420,BOROS,2017-04-06,Kraken Bit,Kraken Bit,Action;Casual;Indie,21,0,3.99
1014570,AlienAfterlife,2019-02-11,Jeremy Couillard,Jeremy Couillard,Action;Adventure;Casual,9,0,2.09
781270,Chaos Control,2018-02-08,Infogrames,Classics Digital,Action;Adventure,11,5,5.19
638650,Sword Art Online Re: Hollow Fragment,2018-08-20,"AQURIA Co., Ltd.",BANDAI NAMCO Entertainment,RPG,333,89,15.99
491950,Orwell: Keeping an Eye On You,2016-10-27,Osmotic Studios,Fellow Traveller,Adventure;Indie;Simulation,7045,651,7.19
906920,Political puzzle,2018-08-07,Easy game, Game for people	,Action;Casual;Indie,13,16,0.79
957280,COUCH VERSUS,2019-01-23,Mubarak AlKhuzaee,Mubarak AlKhuzaee,Action;Casual;Indie;Strategy,3,1,5.79
225420,Cities in Motion 2,2013-04-02,Colossal Order Ltd.,Paradox Interactive,Simulation;Strategy,1130,873,14.99
882940,The Moment We Met,2018-10-16,萌约制作组,SakuraGame,Adventure;RPG;Simulation,72,35,1.69
535750,VR Fun World,2016-11-21,toxicbrain,toxicbrain,Action;Casual;Indie,8,4,1.69
333870,Feel-A-Maze,2014-11-25,Five Archers Games,Strategy First,Indie,85,19,3.99
972910,Timore 6,2018-11-16,Vidas Salavejus,Vidas Salavejus,Indie,18,3,7.19
983590,Tank Blazers,2018-12-19,Hangar Bay 12,Hangar Bay 12,Action;Casual;Indie,2,0,2.89
865130,Ales Dash,2018-06-07,Creator Studio,Creator Studio,Action;Indie,1,0,2.09
17500,Zombie Panic! Source,2008-10-03,Zombie Panic Team,Zombie Panic Team,Action;Free to Play;Indie,5267,914,0.0
44360,F1 2011,2011-09-19,Codemasters Birmingham,Codemasters,Racing;Simulation;Sports,232,108,9.99
807920,Onii-Chan,2018-03-27,Illya,Illya,Casual;Indie;Simulation,70,51,1.69
355840,Survarium,2015-04-02,Vostok Games,Vostok Games,Action;Free to Play;Massively Multiplayer;RPG;Early Access,9985,9441,0.0
33130,Zombie Shooter,2009-05-27,Sigma Team Inc.,Sigma Team Inc.,Action;Indie;RPG,410,73,3.99
39210,FINAL FANTASY XIV Online,2014-02-18,Square Enix,Square Enix,Massively Multiplayer;RPG,9808,2107,9.99
295790,Never Alone (Kisima Ingitchuna),2014-11-18,Upper One Games;E-Line Media,E-Line Media,Action;Adventure;Casual;Indie,5175,1224,11.99
734330,Ultimate Coaster X,2019-03-10,Phony Game Studios,Phony Game Studios,Simulation;Early Access,28,5,0.0
960370,Sky Flight,2018-10-25,Garnudo Games,Garnudo Games,Casual;Indie;Racing;Simulation,3,2,0.79
964750,Nelson and the Magic Cauldron,2018-11-20,Manuel Schenk Games,Manuel Schenk Games,Adventure,5,4,9.29
1056260,Eyes of Fear,2019-04-10,LTrust,LTrust,Adventure;Casual;Indie;Simulation,6,1,0.79
513710,SCUM,2018-08-29,Gamepires;Croteam,Devolver Digital,Action;Adventure;Indie;Massively Multiplayer;Early Access,15934,8556,15.49
302350,Tex Murphy: Under a Killing Moon,2014-06-12,Access Software,Nightdive Studios,Adventure,51,2,6.99
544440,Next Stop 2,2016-11-06,Ladia Group,Ladia Group,Casual;Simulation;Strategy,23,3,4.99
843440,Pivot XL,2018-05-14,Nickervision Studios,Nickervision Studios,Action;Casual;Indie,74,3,0.79
746280,Alpha Locus VR,2017-11-27,Chris Danelon,Chris Danelon,Violent;Gore;Action;Free to Play;Indie,17,1,0.0
1055090,Embark,2019-04-18,Overly Complicated Games,Overly Complicated Games,Indie;Simulation;Strategy;Early Access,73,15,19.49
259980,YOU DON'T KNOW JACK Vol. 4 The Ride,2013-11-05,"Jackbox Games, Inc.","Jackbox Games, Inc.",Casual;Indie,56,11,1.99
669310,Brave Path,2017-07-26,GooDCrafter,GooDCrafter,Indie;RPG,7,0,3.99
226780,MUD Motocross World Championship,2013-03-15,Milestone S.r.l.,BANDAI NAMCO Entertainment,Racing;Sports,42,44,7.99
521540,This World Unknown,2016-09-02,ebi-hime,ebi-hime,Adventure;Casual;Indie,24,4,5.59
465170,Crime Secrets: Crimson Lily,2016-07-14,One More Level,Artifex Mundi,Adventure;Casual,165,62,6.99
660940,Law Mower,2017-08-10,Scoria Studios,Scoria Studios,Violent;Gore;Action;Adventure;Indie,3,2,6.99
297590,Monsters Ate My Birthday Cake,2014-07-01,SleepNinja Games,Cartoon Network Games,Adventure;Indie,64,1,5.59
912790,Meteor,2018-09-08,Nidal alshawwaf,Nidal alshawwaf,Action;Adventure;Racing;RPG,1,1,19.49
791760,A Story of Distress,2018-04-02,Yellow Panda Games,Yellow Panda Games,Action;Adventure;Indie;Strategy,8,6,7.19
400580,Black Closet,2015-09-16,Hanako Games,Hanako Games,Indie;RPG;Simulation;Strategy,169,10,14.99
552910,Tokyo Tattoo Girls / 刺青の国,2017-11-14,SUSHI TYPHOON GAMES,"NIS America, Inc.",Nudity;Violent;Strategy,9,16,19.99
1017480,WarGround,2019-02-02,GamersUnit,GamersUnit,Casual;Free to Play;Indie;Strategy,9,7,0.0
576160,A Long Road Home,2017-01-31,One Bit Studio,One Bit Studio,Adventure;Casual;Indie,23,0,1.69
207000,Alien Spidy,2013-03-20,Enigma SP,Kalypso Media Digital,Action;Adventure;Indie,82,54,7.99
565650,SWAM,2017-01-05,Paul O'Bar,ArcadeSheep,Action;Adventure;Casual;Indie,3,1,1.69
373420,Divinity: Original Sin - Enhanced Edition,2015-10-27,Larian Studios,Larian Studios,Adventure;Indie;RPG;Strategy,10601,1201,29.99
845880,Touhou: Scarlet Curiosity | 東方紅輝心,2018-07-11,Ankake Spa,"XSEED Games;Marvelous USA, Inc.",Action;RPG,517,40,12.99
356070,Commander Cool 2,2015-12-17,Orlyapps,Orlyapps,Action;Indie,926,122,1.99
409490,Rogue Harvest,2018-04-16,Genetix Studio,Genetix Studio,Action;Adventure;Indie;RPG;Strategy,41,23,3.99
813240,Grim Town: Battle Tales,2018-03-21,Wonderbox Games,Wonderbox Games,Action;Casual,3,5,3.99
460960,The Deed: Dynasty,2016-05-10,Pilgrim Adventures,GrabTheGames;WhisperGames,Adventure;Indie;RPG,273,41,1.99
707770,Tactics 2: War,2017-09-22,Capt McCay Soft,Capt McCay Soft,Action;Simulation;Strategy,3,6,154.99
985020,Three Kingdoms：Ancient battlefield | 三国古战略,2018-12-20,小戴的奴隶们;小戴的奴隶们,小戴的奴隶们;小戴的奴隶们,Free to Play;Indie;Massively Multiplayer;Strategy,10,1,0.0
598340,Lament,2017-03-31,Radcroc,Radcroc,Action,11,4,0.79
439460,Ships 2017,2016-10-19,FragOut,FragOut,Indie;Simulation,44,95,10.99
625740,Rifter,2018-07-12,IMakeGames,IMakeGames,Action;Indie,85,3,9.29
698540,Dungeon Warfare 2,2018-07-06,Valsar,Valsar,Indie;Strategy,334,45,11.39
262850,The Journey Down: Chapter Two,2014-08-25,SkyGoblin,SkyGoblin,Adventure;Indie,344,14,14.99
333300,ADOM (Ancient Domains Of Mystery),2015-11-16,Thomas Biskup;Jochen Terstiege;Zeno Rogue;Krzysztof Dycha;Lucas Dieguez,Thomas Biskup,Adventure;Indie;RPG;Strategy,585,73,10.99
321840,Rising Angels: Reborn,2014-09-12,IDHAS Studios,Sekai Project,Adventure;Casual;Free to Play;Indie;Simulation,474,116,0.0
375170,Gunpowder,2015-07-08,Rogue Rocket Games,Rogue Rocket Games,Action;Casual;Indie,28,7,1.59
838510,Find & Destroy: Tank Strategy,2018-06-12,mPower Games Studio,mPower Games Studio,Free to Play;Indie;Massively Multiplayer;RPG;Strategy,58,33,0.0
983060,武儒绘卷 - 九五至尊,2018-12-03,天才小学生,天才小学生,Adventure;Casual;Indie;RPG;Simulation;Strategy,12,8,0.74
316810,Shadowcrypt,2014-09-15,One-bit Punch,One-bit Punch,Action;Indie,49,43,3.99
426190,Miner Meltdown,2017-08-02,Mighty Pebble Games Inc,Mighty Pebble Games Inc,Action;Indie,96,26,4.99
276440,Kingdom Tales,2014-02-13,Cateia Games,Libredia Entertainment,Casual,21,25,2.09
767400,弹炸人2222,2018-01-04,彼岸领域,彼岸领域,Action;Adventure;Casual,10,3,0.79
209330,A Valley Without Wind,2012-04-24,"Arcen Games, LLC","Arcen Games, LLC",Action;Adventure;Indie,272,186,0.0
910390,Stay or Leave / 留离,2018-08-17,Silence Game,Silence Game,Action;Adventure;Casual;Indie;RPG,20,2,2.89
443020,Victory and Glory: Napoleon,2016-03-17,Electric Games,Slitherine Ltd.,Strategy,62,17,22.99
586080,Age of Heroes (VR),2017-07-20,Omnigames,Omnigames,Action;Adventure;RPG,13,24,22.99
559300,Thunder Spheres - Virtual Reality 3D Pool,2016-12-09,stickee,stickee,Sports,2,2,1.99
1006470,The Legacy of Music,2019-01-18,NEZOS GAMES,NEZOS GAMES,Action;Casual;Indie,0,2,3.99
677480,Outpost Zero,2018-07-12,Symmetric Games,tinyBuild,Action;Adventure;Indie;Simulation;Early Access,263,114,15.49
448750,Infinity Saga,2016-02-29,ArcticFox223,ArcticFox223,Action;Adventure;Casual;Indie;RPG;Strategy,18,6,1.99
372820,Shot In The Dark,2015-06-10,Technomancy Studios,Technomancy Studios,Action;Free to Play;Indie;Early Access,80,82,0.0
845290,Destructions,2018-07-03,LUK KUS SOFT,LUK KUS SOFT,Action;Adventure;Casual;Indie,8,0,5.99
405340,Siegecraft Commander,2017-01-16,Blowfish Studios,Blowfish Studios,Action;Strategy,23,14,14.99
347440,Pneuma: Breath of Life,2015-02-27,Deco Digital;Bevel Studios,Deco Digital,Adventure;Indie,118,51,15.99
497510,Crystal Quest Classic,2016-11-23,Game Mechanics LLC,Game Mechanics LLC,Action;Strategy,11,1,3.99
241910,Goodbye Deponia,2013-10-17,Daedalic Entertainment,Daedalic Entertainment,Adventure;Indie,1324,163,16.99
957050,Ultra Off-Road 2019: Alaska,2019-02-22,IceTorch Interactive,IceTorch Interactive,Action;Casual;Indie;Racing;Simulation;Sports,25,79,17.99
449150,PataNoir,2016-06-01,Simon Christiansen,SiChris Productions,Adventure;Indie,9,1,6.99
384310,Dead In Bermuda,2015-08-27,CCCP,Dear Villagers,Adventure;Indie;RPG;Simulation;Strategy,267,86,10.99
845040,AegisM,2018-07-27,Aurox Studios,Aurox Studios,Action;Indie;Strategy;Early Access,23,1,9.99
457440,Watch This!,2016-09-23,GK,GK;AEY Inc.,Action;Adventure;Indie,491,183,3.19
619310,Ways of History,2017-09-01,Glyph Worlds,Glyph Worlds,Free to Play;Indie;Massively Multiplayer;Strategy,82,89,0.0
397390,Space Food Truck,2016-03-25,One Man Left Studios,One Man Left Studios,Indie;Strategy,116,45,6.99
582050,HVRGUN,2017-01-19,Jonathan Bartram;Thomas Bartram,Jonathan Bartram;Thomas Bartram,Action;Indie;Early Access,10,4,1.69
513570,Wooden House,2016-09-05,GDNomad,Infernal Dream,Gore;Action;Adventure;Indie,142,71,0.79
851520,Trivia Vault: TV Trivia,2018-05-03,Ripknot Systems,Ripknot Systems,Action;Casual;Simulation;Strategy,8,7,9.99
909830,Color by Number - Pixel Draw,2018-08-22,Pixel Draw,Pixel Draw,Adventure;Casual;Indie;Strategy,7,4,1.69
404180,Club Life,2016-04-13,Straywire,Dharker Studio,Adventure;Casual;Indie,89,18,9.29
948510,Monster Clicker : Idle Halloween Strategy,2018-11-20,Autotelic Games LLC,Autotelic Games LLC,Action;Casual;Free to Play;Indie;Strategy,8,20,0.0
913280,Pranky Cat,2018-11-28,FastGame,FastGame,Adventure;Casual;Indie;Racing;Simulation;Sports;Strategy,10,1,0.79
356380,Orbit HD,2015-03-18,Brainchild,Brainchild,Adventure;Casual;Indie;Simulation,54,30,1.69
496650,Antihorror,2016-07-27,HFM Games,HFM Games,Action;Indie,99,27,0.79
15080,Rayman Raving Rabbids™,2008-06-13,Ubisoft Bulgaria;Ubisoft Montpellier,Ubisoft,Action;Adventure,239,80,4.29
21100,F.E.A.R. 3,2011-06-21,Day 1 Studios,Warner Bros. Interactive Entertainment,Action,5349,2030,12.99
603080,Chronicles of a Dark Lord: Tides of Fate Remastered,2017-03-31,Kisareth Studios,Kisareth Studios,Indie;RPG,3,5,2.09
398710,Timberman,2015-09-18,Digital Melody,Forever Entertainment S. A.,Action;Casual;Indie,5139,350,0.79
310990,Man in a Maze: Deathmatch,2014-10-16,SmallGreenHill,SmallGreenHill,Action,5,3,6.99
1017780,Hammer & Anvil VR,2019-02-13,Thibaut Blanca,Thibaut Blanca,Casual;Indie;RPG;Simulation,14,8,3.99
975430,Dick Wilde 2,2019-02-19,Bolverk Games,PlayStack,Action,11,1,15.99
626690,Sword Art Online: Fatal Bullet,2018-02-23,DIMPS,BANDAI NAMCO Entertainment,Action;RPG,5654,2082,34.99
554590,Little Kingdom 2,2016-12-15,Andreil Game,Andreil Game,Strategy,2,1,5.79
555930,Madness,2016-11-22,Indie Games Studio,Indie Games Studio,Action;Adventure;Casual;Indie;RPG,14,13,1.99
656380,Chicken Daddy,2018-03-11,Sampsonay;Rinkibu,Sampsonay,Action;Casual;Indie;Strategy,2,0,2.09
761660,Stickman Destruction 2,2017-12-27,Starodymov,OtakuMaker SARL,Action;Casual;Indie;Simulation,8,13,0.99
876860,Magic Chess,2018-06-20,Playloft,Playloft,Indie;Simulation;Sports;Strategy,1,3,2.89
565200,Gem Monster,2016-12-17,keggame,keggame,Adventure;Casual;Indie,20,5,1.99
235320,Original War,2014-01-27,Altar Games,Bohemia Interactive,Indie;Strategy,923,66,3.99
749520,樱之杜†净梦者 / Sakura no Mori † Dreamers,2017-12-28,MOONSTONE,HIKARI FIELD,Adventure,302,18,13.99
965830,Deported: Drain the Swamp,2018-11-05,Crankage Games,Crankage Games,Indie,44,2,0.79
469730,Super Mega Neo Pug,2016-05-11,SnowFlame;Back To Basics Gaming,Back To Basics Gaming,Action;Casual;Indie,564,116,0.79
491030,The Last Error,2016-11-01,Anatoliy Loginovskikh,Anatoliy Loginovskikh,Action;Adventure;Indie,30,12,1.59
524060,Block Wave VR,2016-09-09,RLTY CHK,RLTY CHK,Casual;Indie;Strategy,9,5,3.99
544840,Children of Orc,2016-12-20,Game Studio Abraham Stolk Inc.,Game Studio Abraham Stolk Inc.,Strategy,43,16,0.0
976320,Drawz,2019-01-14,Cheezy Freak,Cheezy Freak,Casual;Indie,2,3,0.99
331880,Truck Mechanic Simulator 2015,2015-05-01,PlayWay SA,Ravenscourt,Casual;Simulation,65,72,6.99
1027800,Fly Flew Flown,2019-02-21,Useless Machines,Useless Machines,Action;Casual;Indie;Racing;Sports,0,1,2.09
419590,Tales from the Void,2016-05-20,PortaPlay,Black Dog ,Action;Adventure;Indie;Strategy,31,14,6.99
722540,Banana Town,2017-10-06,Joseph MacDonald,Joseph MacDonald,Casual;Simulation;Early Access,9,7,3.99
206060,Avernum 6,2012-05-11,Spiderweb Software,Spiderweb Software,RPG;Indie,36,2,3.99
38160,Farm Frenzy 3: American Pie,2010-02-15,Alawar,iWin,Casual,2,0,6.99
883280,Struggle For Light,2018-07-07,Kluster Games,Kluster Games,Action;Indie,2,0,5.19
572480,Orbiz,2017-02-16,Anoman Studio,Anoman Studio,Gore;Action;Adventure;Casual;Indie;Early Access,4,0,10.99
687590,Juniper's Knot,2017-08-29,Dischan Media,Dischan Media,Casual;Indie,142,5,0.0
456750,The Room Three,2018-11-13,Fireproof Games,Fireproof Games,Adventure;Indie,1216,38,4.99
747980,Puzzle Blocks,2017-12-07,Lemon Jam Studio,Lemon Jam Studio,Indie,2,0,0.79
619290,Out of the Park Baseball 19,2018-03-22,Out of the Park Developments,Out of the Park Developments,Indie;Simulation;Sports;Strategy,494,94,15.49
724080,The Ino Chronicles: Ascension,2018-03-29,Chromethean Productions,Chromethean Productions,RPG,8,2,1.69
800930,Twin Blue Moons,2018-03-07,Arcus Plume,Arcus Plume,Adventure;Casual;Indie;Simulation,10,0,3.99
494350,Bowl VR,2016-06-24,Carbon Fiber Games,Carbon Fiber Games,Casual;Simulation;Sports,8,10,4.99
935790,Angry Troll Simulator 2018,2018-10-11,Victor Koroteev,Victor Koroteev,Indie;Simulation,5,2,0.79
358370,Terminal Velocity,2014-05-05,Terminal Reality,Apogee Software,Action,42,3,4.99
660450,Orbs,2017-09-18,I SHOW YOU, I SHOW YOU,Action;Adventure;Indie;Massively Multiplayer;RPG,4,0,9.29
263720,Brawlout,2018-08-20,Angry Mob Games,Angry Mob Games,Action;Casual;Indie,324,127,14.99
316720,planetarian ~the reverie of a little planet~,2014-09-12,VisualArts/Key,Sekai Project,Casual,1475,37,6.99
966240,Ocean's Treasures,2018-11-09,4 Fun Studio Inc.,4 Fun Studio Inc.,Adventure;Casual;Indie;Simulation,2,1,3.99
464740,Monsters and Medicine,2017-09-20,Clockwork Acorn,Clockwork Acorn,Casual;Indie,5,0,6.99
465190,Nutlope,2016-06-22,UltraShock Gaming LLC;Killbox Graphics,UltraShock Gaming LLC,Action;Adventure;Indie,9,12,0.79
208750,Apotheon,2015-02-03,Alientrap,Alientrap,Action;Adventure;Indie;RPG,2239,240,10.99
444970,SPATIAL SOUND CARD,2016-03-13,NEW AUDIO TECHNOLOGY,NEW AUDIO TECHNOLOGY,Audio Production;Utilities,116,52,7.19
843590,GhostGame,2019-04-19,Mottafier,Mottafier,Action;Casual;Indie,18,0,3.99
427470,Democracy 3 Africa,2016-04-12,Positech Games,Positech Games,Indie;Simulation;Strategy,189,76,10.99
543390,Aeon,2017-05-22,Illusion Ranger,Illusion Ranger,Action;Adventure;Casual;Indie;RPG;Simulation,137,44,15.49
307980,Cricket Captain 2014,2014-08-08,Childish Things,KISS ltd,Sports,33,18,6.99
786090,Rite of Passage: Hide and Seek Collector's Edition,2018-01-31,Mad Head Games,Big Fish Games,Adventure;Casual,1,0,7.19
225360,DARK,2013-07-03,Realmforge Studios,Kalypso Media Digital,Action;RPG,476,500,6.99
629380,Cosmic Pioneer,2017-06-07,Amaterasu Software,Amaterasu Software,Casual;Indie;Simulation,11,14,0.99
487720,Agony,2018-05-29,Madmind Studio,Madmind Studio,Action;Adventure;Indie,991,1127,11.39
685020,Spacecraft,2017-08-22,Spacevb Studio,Spacevb Studio,Action;Adventure;Casual;Indie;Simulation,27,29,2.09
745340,Super Meat Shooter,2017-11-22,Drop_Dead_Fred (Фред),Droid Riot;Coconut Tree Studio,Action;Adventure;Indie,13,17,0.79
298600,Lovely Planet,2014-07-31,QUICKTEQUILA,tinyBuild,Action;Indie,2092,181,4.79
502150,Interstellar Logistics Inc,2016-08-15,Exalted Guy Interactive,None,Casual,25,4,2.09
366570,CastleAbra,2015-06-05,CastleAbra Studios,CastleAbra Studios,Adventure,5,1,4.99
839130,Snowball Saves Summer,2018-09-26,Goldbar Games,Goldbar Games,Action;Casual;Indie,3,0,7.19
254880,MoonBase Commander,2014-02-06,Humongous Entertainment,Rebellion,Strategy,101,10,4.79
